Semana,Município,Incidencia
2025-08-10,SÃO JOSÉ,4.5231708123266845
2025-08-10,TREZE TÍLIAS,0.0
2025-08-24,SÃO LOURENÇO DO OESTE,0.0
2025-08-24,OTACÍLIO COSTA,0.0
2025-08-24,SÃO JOSÉ DO CEDRO,0.0
2025-08-24,IMBUIA,0.0
2025-08-24,HERVAL D'OESTE,0.0
2025-08-24,GOVERNADOR CELSO RAMOS,0.0
2025-08-24,VIDEIRA,0.0
2025-08-24,IBICARÉ,0.0
2025-08-24,GUATAMBÚ,0.0
2025-08-24,SÃO JOÃO BATISTA,0.0
2025-08-24,GRAVATAL,0.0
2025-08-24,IBIRAMA,0.0
2025-08-24,SÃO JOSÉ,2.435553514329753
2025-08-24,SÃO DOMINGOS,0.0
2025-08-24,IMARUÍ,0.0
2025-08-24,GUABIRUBA,0.0
2025-08-24,SÃO JOÃO DO ITAPERIÚ,0.0
2025-08-24,GUARACIABA,0.0
2025-08-24,BOM RETIRO,0.0
2025-08-24,SÃO JOAQUIM,0.0
2025-08-24,GUARUJÁ DO SUL,0.0
2025-08-24,SÃO FRANCISCO DO SUL,0.0
2025-08-24,GUARAMIRIM,0.0
2025-08-24,ILHOTA,0.0
2025-08-24,IMBITUBA,0.0
2025-08-24,SÃO JOÃO DO OESTE,0.0
2025-08-24,FLORIANÓPOLIS,5.05050505050505
2025-08-24,SÃO LUDGERO,0.0
2025-08-24,CUNHA PORÃ,0.0
2025-08-24,CRICIÚMA,0.0
2025-08-24,CORUPÁ,0.0
2025-08-24,TREZE TÍLIAS,0.0
2025-08-24,CORREIA PINTO,0.0
2025-08-24,TROMBUDO CENTRAL,0.0
2025-08-24,DONA EMMA,0.0
2025-08-24,CORONEL MARTINS,0.0
2025-08-24,TUBARÃO,0.0
2025-08-24,CORONEL FREITAS,0.0
2025-08-24,TUNÁPOLIS,0.0
2025-08-24,TREVISO,0.0
2025-08-24,CORDILHEIRA ALTA,0.0
2025-08-24,CONCÓRDIA,0.0
2025-08-24,COCAL DO SUL,0.0
2025-08-24,UNIÃO DO OESTE,0.0
2025-08-24,CHAPECÓ,0.7963368504877563
2025-08-24,URUBICI,0.0
2025-08-24,CELSO RAMOS,0.0
2025-08-24,URUSSANGA,0.0
2025-08-24,CAÇADOR,0.0
2025-08-24,CAXAMBU DO SUL,0.0
2025-08-24,VARGEM BONITA,0.0
2025-08-24,CATANDUVAS,0.0
2025-08-24,MONTE CASTELO,0.0
2025-08-24,CUNHATAÍ,0.0
2025-08-24,VIDAL RAMOS,0.0
2025-08-24,CURITIBANOS,0.0
2025-08-24,TIMBÓ,2.167128987517337
2025-08-24,SÃO MARTINHO,0.0
2025-08-24,GARUVA,10.696903246510136
2025-08-24,GAROPABA,0.0
2025-08-24,SÃO MIGUEL DA BOA VISTA,0.0
2025-08-24,BRAÇO DO TROMBUDO,0.0
2025-08-24,GALVÃO,0.0
2025-08-24,FRAIBURGO,0.0
2025-08-24,SÃO MIGUEL DO OESTE,0.0
2025-08-24,FORQUILHINHA,0.0
2025-08-24,FORMOSA DO SUL,0.0
2025-08-24,SÃO PEDRO DE ALCÂNTARA,0.0
2025-08-24,INDAIAL,0.0
2025-08-24,GASPAR,1.3688691771727377
2025-08-24,TAIÓ,0.0
2025-08-24,FAXINAL DOS GUEDES,0.0
2025-08-24,ERVAL VELHO,0.0
2025-08-24,TANGARÁ,0.0
2025-08-24,MORRO GRANDE,0.0
2025-08-24,TIGRINHOS,0.0
2025-08-24,ENTRE RIOS,0.0
2025-08-24,TIMBÉ DO SUL,0.0
2025-08-24,CHAPADÃO DO LAGEADO,0.0
2025-08-24,DOUTOR PEDRINHO,0.0
2025-08-24,DIONÍSIO CERQUEIRA,0.0
2025-08-24,TIJUCAS,0.0
2025-08-24,DESCANSO,0.0
2025-08-24,FLOR DO SERTÃO,0.0
2025-08-24,BALNEÁRIO ARROIO DO SILVA,0.0
2025-08-24,PIRATUBA,0.0
2025-08-24,IOMERÊ,0.0
2025-08-24,NOVA VENEZA,0.0
2025-08-24,NOVA TRENTO,0.0
2025-08-24,PRINCESA,0.0
2025-08-24,QUILOMBO,0.0
2025-08-24,NOVA ITABERABA,0.0
2025-08-24,ÁGUAS FRIAS,0.0
2025-08-24,NOVA ERECHIM,0.0
2025-08-24,RANCHO QUEIMADO,0.0
2025-08-24,NAVEGANTES,2.2559359314195477
2025-08-24,MORRO DA FUMAÇA,0.0
2025-08-24,RIO DO OESTE,0.0
2025-08-24,MONDAÍ,0.0
2025-08-24,RIO DO SUL,0.0
2025-08-24,MODELO,0.0
2025-08-24,ERMO,0.0
2025-08-24,RIO DOS CEDROS,9.192021325489476
2025-08-24,MAREMA,0.0
2025-08-24,RIO RUFINO,0.0
2025-08-24,RIO NEGRINHO,0.0
2025-08-24,MARAVILHA,0.0
2025-08-24,RIQUEZA,0.0
2025-08-24,ÁGUAS MORNAS,0.0
2025-08-24,MARACAJÁ,0.0
2025-08-24,MAJOR GERCINO,0.0
2025-08-24,RODEIO,0.0
2025-08-24,MAFRA,0.0
2025-08-24,XAXIM,0.0
2025-08-24,NOVO HORIZONTE,0.0
2025-08-24,PINHEIRO PRETO,0.0
2025-08-24,ZORTÉA,0.0
2025-08-24,RIO DO CAMPO,0.0
2025-08-24,ÁGUA DOCE,0.0
2025-08-24,PINHALZINHO,0.0
2025-08-24,PERITIBA,0.0
2025-08-24,PLANALTO ALEGRE,0.0
2025-08-24,PENHA,8.982035928143713
2025-08-24,POMERODE,0.0
2025-08-24,RIO DAS ANTAS,0.0
2025-08-24,PAULO LOPES,0.0
2025-08-24,PASSOS MAIA,0.0
2025-08-24,PONTE ALTA,0.0
2025-08-24,PASSO DE TORRES,0.0
2025-08-24,PONTE SERRADA,0.0
2025-08-24,PARAÍSO,0.0
2025-08-24,PORTO BELO,3.6067229315443985
2025-08-24,PAPANDUVA,0.0
2025-08-24,PALMITOS,0.0
2025-08-24,PORTO UNIÃO,0.0
2025-08-24,PALMA SOLA,0.0
2025-08-24,POUSO REDONDO,0.0
2025-08-24,ÁGUAS DE CHAPECÓ,0.0
2025-08-24,PALHOÇA,0.8451727955780559
2025-08-24,PRESIDENTE CASTELLO BRANCO,0.0
2025-08-24,PAIAL,0.0
2025-08-24,OURO VERDE,0.0
2025-08-24,PRESIDENTE GETÚLIO,0.0
2025-08-24,OURO,0.0
2025-08-24,PRESIDENTE NEREU,0.0
2025-08-24,ORLEANS,0.0
2025-08-24,LUZERNA,0.0
2025-08-24,LUIZ ALVES,0.0
2025-08-24,LONTRAS,0.0
2025-08-24,IÇARA,0.0
2025-08-24,SCHROEDER,0.0
2025-08-24,ITÁ,0.0
2025-08-24,PETROLÂNDIA,0.0
2025-08-24,ITUPORANGA,0.0
2025-08-24,ITAPOÁ,3.254043148612151
2025-08-24,ITAPIRANGA,0.0
2025-08-24,SEARA,0.0
2025-08-24,ITAPEMA,0.0
2025-08-24,ITAJAÍ,1.7172157750309958
2025-08-24,SERRA ALTA,0.0
2025-08-24,ARMAZÉM,0.0
2025-08-24,IRINEÓPOLIS,0.0
2025-08-24,IRATI,0.0
2025-08-24,SOMBRIO,0.0
2025-08-24,SUL BRASIL,0.0
2025-08-24,IRANI,0.0
2025-08-24,SIDERÓPOLIS,0.0
2025-08-24,IRACEMINHA,0.0
2025-08-24,IPUMIRIM,0.0
2025-08-24,SÃO BENTO DO SUL,0.0
2025-08-24,IPUAÇU,0.0
2025-08-24,SÃO BERNARDINO,0.0
2025-08-24,IPORÃ DO OESTE,0.0
2025-08-24,SÃO BONIFÁCIO,0.0
2025-08-24,IPIRA,0.0
2025-08-24,XANXERÊ,0.0
2025-08-24,JABORÁ,0.0
2025-08-24,SANTA ROSA DE LIMA,0.0
2025-08-24,SAUDADES,0.0
2025-08-24,JAGUARUNA,0.0
2025-08-24,ROMELÂNDIA,0.0
2025-08-24,LINDÓIA DO SUL,0.0
2025-08-24,LEOBERTO LEAL,0.0
2025-08-24,MONTE CARLO,0.0
2025-08-24,LAURO MÜLLER,0.0
2025-08-24,SALETE,0.0
2025-08-24,SALTINHO,0.0
2025-08-24,LAURENTINO,0.0
2025-08-24,SANGÃO,0.0
2025-08-24,AGROLÂNDIA,0.0
2025-08-24,LAJEADO GRANDE,0.0
2025-08-24,SALTO VELOSO,0.0
2025-08-24,LAGUNA,0.0
2025-08-24,SÃO CARLOS,0.0
2025-08-24,LAGES,0.0
2025-08-24,LACERDÓPOLIS,0.0
2025-08-24,JUPIÁ,0.0
2025-08-24,SANTA TEREZINHA,0.0
2025-08-24,SANTA TEREZINHA DO PROGRESSO,0.0
2025-08-24,JOSÉ BOITEUX,0.0
2025-08-24,JOINVILLE,0.1618177963976122
2025-08-24,SANTIAGO DO SUL,0.0
2025-08-24,JOAÇABA,0.0
2025-08-24,SANTO AMARO DA IMPERATRIZ,0.0
2025-08-24,VARGEÃO,0.0
2025-08-24,AGRONÔMICA,0.0
2025-08-24,JARAGUÁ DO SUL,1.034639738443074
2025-08-24,XAVANTINA,0.0
2025-08-24,SANTA HELENA,0.0
2025-08-24,MASSARANDUBA,0.0
2025-08-24,JARDINÓPOLIS,0.0
2025-08-24,ANTÔNIO CARLOS,0.0
2025-08-24,BRUSQUE,0.0
2025-08-24,CANOINHAS,0.0
2025-08-24,ARARANGUÁ,0.0
2025-08-24,ANITÁPOLIS,0.0
2025-08-24,BALNEÁRIO GAIVOTA,0.0
2025-08-24,BELMONTE,0.0
2025-08-24,BRAÇO DO NORTE,0.0
2025-08-24,AURORA,0.0
2025-08-24,CAPIVARI DE BAIXO,0.0
2025-08-24,BOM JESUS DO OESTE,0.0
2025-08-24,ARVOREDO,0.0
2025-08-24,BALNEÁRIO CAMBORIÚ,2.1423062641035164
2025-08-24,JACINTO MACHADO,0.0
2025-08-24,BOTUVERÁ,0.0
2025-08-24,BIGUAÇU,2.5437848975490636
2025-08-24,MAJOR VIEIRA,0.0
2025-08-24,ARAQUARI,6.598917777484493
2025-08-24,BENEDITO NOVO,0.0
2025-08-24,APIÚNA,0.0
2025-08-24,ITAIÓPOLIS,0.0
2025-08-24,BALNEÁRIO BARRA DO SUL,6.718172657037286
2025-08-24,BOMBINHAS,0.0
2025-08-24,CANELINHA,0.0
2025-08-24,VITOR MEIRELES,0.0
2025-08-24,ARABUTÃ,0.0
2025-08-24,CAMPOS NOVOS,0.0
2025-08-24,ANCHIETA,0.0
2025-08-24,TURVO,0.0
2025-08-24,MIRIM DOCE,0.0
2025-08-24,ABELARDO LUZ,0.0
2025-08-24,ASCURRA,0.0
2025-08-24,CAPINZAL,0.0
2025-08-24,BALNEÁRIO RINCÃO,0.0
2025-08-24,VARGEM,0.0
2025-08-24,ALFREDO WAGNER,0.0
2025-08-24,CAMPO ALEGRE,0.0
2025-08-24,CAMBORIÚ,4.457639056050353
2025-08-24,CAPÃO ALTO,0.0
2025-08-24,TRÊS BARRAS,0.0
2025-08-24,CAMPO ERÊ,0.0
2025-08-24,BLUMENAU,0.0
2025-08-24,BARRA VELHA,0.0
2025-08-24,BOM JARDIM DA SERRA,0.0
2025-08-24,ALTO BELA VISTA,0.0
2025-08-24,ARROIO TRINTA,0.0
2025-08-24,BANDEIRANTE,0.0
2025-08-24,CAIBI,0.0
2025-08-24,BALNEÁRIO PIÇARRAS,0.0
2025-08-24,GRÃO-PARÁ,0.0
2025-08-24,BOM JESUS,0.0
2025-08-24,ABDON BATISTA,0.0
2025-08-24,BARRA BONITA,0.0
2025-08-31,JOINVILLE,0.1618177963976122
2025-08-31,LAJEADO GRANDE,0.0
2025-08-31,SANGÃO,0.0
2025-08-31,JUPIÁ,0.0
2025-08-31,AGROLÂNDIA,0.0
2025-08-31,JOSÉ BOITEUX,0.0
2025-08-31,LAGUNA,0.0
2025-08-31,BIGUAÇU,0.0
2025-08-31,LACERDÓPOLIS,0.0
2025-08-31,BLUMENAU,0.0
2025-08-31,LAGES,0.0
2025-08-31,CAPÃO ALTO,0.0
2025-08-31,BENEDITO NOVO,0.0
2025-08-31,NAVEGANTES,1.1279679657097739
2025-08-31,MORRO DA FUMAÇA,0.0
2025-08-31,MONDAÍ,0.0
2025-08-31,BARRA BONITA,0.0
2025-08-31,MODELO,0.0
2025-08-31,MASSARANDUBA,0.0
2025-08-31,MONTE CARLO,0.0
2025-08-31,MAREMA,0.0
2025-08-31,MARAVILHA,0.0
2025-08-31,BARRA VELHA,0.0
2025-08-31,RIO RUFINO,0.0
2025-08-31,MARACAJÁ,0.0
2025-08-31,ÁGUAS MORNAS,0.0
2025-08-31,MAJOR GERCINO,0.0
2025-08-31,MAFRA,0.0
2025-08-31,LUZERNA,0.0
2025-08-31,BELMONTE,0.0
2025-08-31,LUIZ ALVES,0.0
2025-08-31,LONTRAS,0.0
2025-08-31,LINDÓIA DO SUL,0.0
2025-08-31,LEOBERTO LEAL,0.0
2025-08-31,ITAIÓPOLIS,0.0
2025-08-31,LAURO MÜLLER,0.0
2025-08-31,LAURENTINO,0.0
2025-08-31,JOAÇABA,0.0
2025-08-31,ITUPORANGA,0.0
2025-08-31,MIRIM DOCE,0.0
2025-08-31,BRAÇO DO NORTE,0.0
2025-08-31,IMBITUBA,0.0
2025-08-31,IMARUÍ,0.0
2025-08-31,ILHOTA,0.0
2025-08-31,GRÃO-PARÁ,0.0
2025-08-31,IBIRAMA,0.0
2025-08-31,BRUSQUE,0.0
2025-08-31,SÃO JOAQUIM,0.0
2025-08-31,IBICARÉ,0.0
2025-08-31,HERVAL D'OESTE,0.0
2025-08-31,GUATAMBÚ,0.0
2025-08-31,GUARUJÁ DO SUL,0.0
2025-08-31,CAIBI,0.0
2025-08-31,BOM RETIRO,0.0
2025-08-31,GUARAMIRIM,0.0
2025-08-31,GUARACIABA,0.0
2025-08-31,GUABIRUBA,0.0
2025-08-31,GRAVATAL,0.0
2025-08-31,GOVERNADOR CELSO RAMOS,0.0
2025-08-31,CAMBORIÚ,4.457639056050353
2025-08-31,GASPAR,0.0
2025-08-31,GARUVA,0.0
2025-08-31,SÃO MARTINHO,0.0
2025-08-31,GAROPABA,0.0
2025-08-31,CAMPO ALEGRE,0.0
2025-08-31,GALVÃO,0.0
2025-08-31,BRAÇO DO TROMBUDO,0.0
2025-08-31,IMBUIA,0.0
2025-08-31,BALNEÁRIO ARROIO DO SILVA,0.0
2025-08-31,INDAIAL,0.0
2025-08-31,IOMERÊ,0.0
2025-08-31,JARAGUÁ DO SUL,0.517319869221537
2025-08-31,BOM JARDIM DA SERRA,0.0
2025-08-31,AGRONÔMICA,0.0
2025-08-31,JAGUARUNA,0.0
2025-08-31,JABORÁ,0.0
2025-08-31,SANTA ROSA DE LIMA,0.0
2025-08-31,IÇARA,0.0
2025-08-31,ITÁ,0.0
2025-08-31,BOM JESUS,0.0
2025-08-31,ÁGUAS FRIAS,0.0
2025-08-31,ITAPOÁ,3.254043148612151
2025-08-31,ITAPIRANGA,0.0
2025-08-31,ITAPEMA,0.0
2025-08-31,JARDINÓPOLIS,0.0
2025-08-31,TURVO,0.0
2025-08-31,ITAJAÍ,1.3737726200247966
2025-08-31,ARMAZÉM,0.0
2025-08-31,IRINEÓPOLIS,0.0
2025-08-31,IRATI,0.0
2025-08-31,IRANI,0.0
2025-08-31,BOMBINHAS,0.0
2025-08-31,IRACEMINHA,0.0
2025-08-31,SIDERÓPOLIS,0.0
2025-08-31,IPUMIRIM,0.0
2025-08-31,IPUAÇU,0.0
2025-08-31,IPORÃ DO OESTE,0.0
2025-08-31,BOTUVERÁ,0.0
2025-08-31,IPIRA,0.0
2025-08-31,BOM JESUS DO OESTE,0.0
2025-08-31,NOVA ERECHIM,0.0
2025-08-31,ÁGUAS DE CHAPECÓ,0.0
2025-08-31,NOVA ITABERABA,0.0
2025-08-31,SÃO JOSÉ DO CEDRO,0.0
2025-08-31,SÃO JOSÉ,2.7834897306625748
2025-08-31,OTACÍLIO COSTA,0.0
2025-08-31,SÃO FRANCISCO DO SUL,0.0
2025-08-31,MAJOR VIEIRA,0.0
2025-08-31,SÃO DOMINGOS,0.0
2025-08-31,ANTÔNIO CARLOS,0.0
2025-08-31,SÃO CARLOS,0.0
2025-08-31,SÃO BONIFÁCIO,0.0
2025-08-31,XANXERÊ,1.960861210243539
2025-08-31,SÃO BERNARDINO,0.0
2025-08-31,SÃO BENTO DO SUL,0.0
2025-08-31,VITOR MEIRELES,0.0
2025-08-31,SUL BRASIL,0.0
2025-08-31,APIÚNA,0.0
2025-08-31,SOMBRIO,0.0
2025-08-31,SERRA ALTA,0.0
2025-08-31,SEARA,0.0
