Semana,Município,Incidencia
2025-09-07,MASSARANDUBA,0.0
2025-09-07,COCAL DO SUL,0.0
2025-09-07,CORDILHEIRA ALTA,0.0
2025-09-07,TREVISO,0.0
2025-09-07,GASPAR,0.0
2025-09-07,GARUVA,0.0
2025-09-07,GAROPABA,0.0
2025-09-07,GALVÃO,0.0
2025-09-07,FRAIBURGO,0.0
2025-09-07,FORQUILHINHA,0.0
2025-09-07,FORMOSA DO SUL,0.0
2025-09-07,FLORIANÓPOLIS,5.2246603970741905
2025-09-07,FLOR DO SERTÃO,0.0
2025-09-07,FAXINAL DOS GUEDES,0.0
2025-09-07,ERVAL VELHO,0.0
2025-09-07,CONCÓRDIA,0.0
2025-09-07,TURVO,0.0
2025-09-07,DOUTOR PEDRINHO,0.0
2025-09-07,DIONÍSIO CERQUEIRA,0.0
2025-09-07,DESCANSO,0.0
2025-09-07,CURITIBANOS,0.0
2025-09-07,CUNHATAÍ,0.0
2025-09-07,CUNHA PORÃ,0.0
2025-09-07,CRICIÚMA,0.0
2025-09-07,CORUPÁ,0.0
2025-09-07,CORREIA PINTO,0.0
2025-09-07,CORONEL MARTINS,0.0
2025-09-07,VARGEM,0.0
2025-09-07,CORONEL FREITAS,0.0
2025-09-07,ENTRE RIOS,0.0
2025-09-07,BELMONTE,0.0
2025-09-07,MODELO,0.0
2025-09-07,MORRO DA FUMAÇA,0.0
2025-09-07,TROMBUDO CENTRAL,0.0
2025-09-07,TREZE TÍLIAS,0.0
2025-09-07,TIMBÓ,0.0
2025-09-07,TIJUCAS,2.021263694061527
2025-09-07,MORRO GRANDE,0.0
2025-09-07,TIGRINHOS,0.0
2025-09-07,TANGARÁ,0.0
2025-09-07,TAIÓ,0.0
2025-09-07,SÃO PEDRO DE ALCÂNTARA,0.0
2025-09-07,SÃO MIGUEL DO OESTE,0.0
2025-09-07,SÃO MIGUEL DA BOA VISTA,0.0
2025-09-07,SÃO LUDGERO,0.0
2025-09-07,SÃO LOURENÇO DO OESTE,0.0
2025-09-07,SÃO JOÃO DO OESTE,0.0
2025-09-07,SÃO JOÃO DO ITAPERIÚ,0.0
2025-09-07,SÃO JOÃO BATISTA,0.0
2025-09-07,OTACÍLIO COSTA,0.0
2025-09-07,SÃO JOSÉ DO CEDRO,0.0
2025-09-07,SÃO JOSÉ,2.7834897306625748
2025-09-07,SÃO FRANCISCO DO SUL,0.0
2025-09-07,SÃO DOMINGOS,0.0
2025-09-07,SÃO CARLOS,0.0
2025-09-07,SÃO BONIFÁCIO,0.0
2025-09-07,SÃO BERNARDINO,0.0
2025-09-07,SÃO BENTO DO SUL,0.0
2025-09-07,TUBARÃO,0.0
2025-09-07,TUNÁPOLIS,0.0
2025-09-07,UNIÃO DO OESTE,0.0
2025-09-07,URUBICI,0.0
2025-09-07,JACINTO MACHADO,0.0
2025-09-07,GRÃO-PARÁ,0.0
2025-09-07,ERMO,0.0
2025-09-07,DONA EMMA,0.0
2025-09-07,CHAPADÃO DO LAGEADO,0.0
2025-09-07,BRAÇO DO TROMBUDO,0.0
2025-09-07,BOM RETIRO,0.0
2025-09-07,BALNEÁRIO ARROIO DO SILVA,0.0
2025-09-07,ARMAZÉM,0.0
2025-09-07,AGRONÔMICA,0.0
2025-09-07,MIRIM DOCE,0.0
2025-09-07,AGROLÂNDIA,0.0
2025-09-07,SUL BRASIL,0.0
2025-09-07,ÁGUAS MORNAS,0.0
2025-09-07,ÁGUAS DE CHAPECÓ,0.0
2025-09-07,ÁGUA DOCE,0.0
2025-09-07,ZORTÉA,0.0
2025-09-07,XAXIM,0.0
2025-09-07,XAVANTINA,0.0
2025-09-07,XANXERÊ,0.0
2025-09-07,VIDEIRA,0.0
2025-09-07,VIDAL RAMOS,0.0
2025-09-07,MONTE CARLO,0.0
2025-09-07,VARGEÃO,0.0
2025-09-07,VARGEM BONITA,0.0
2025-09-07,URUSSANGA,0.0
2025-09-07,ÁGUAS FRIAS,0.0
2025-09-07,SOMBRIO,0.0
2025-09-07,SERRA ALTA,0.0
2025-09-07,PETROLÂNDIA,0.0
2025-09-07,POMERODE,0.0
2025-09-07,PLANALTO ALEGRE,0.0
2025-09-07,PIRATUBA,0.0
2025-09-07,PINHALZINHO,0.0
2025-09-07,PERITIBA,0.0
2025-09-07,RIO DAS ANTAS,0.0
2025-09-07,PENHA,5.9880239520958085
2025-09-07,PAULO LOPES,0.0
2025-09-07,PASSOS MAIA,0.0
2025-09-07,PASSO DE TORRES,0.0
2025-09-07,PARAÍSO,0.0
2025-09-07,PAPANDUVA,0.0
2025-09-07,PONTE ALTA,0.0
2025-09-07,PALMITOS,0.0
2025-09-07,PALHOÇA,0.0
2025-09-07,PAIAL,0.0
2025-09-07,OURO VERDE,0.0
2025-09-07,RIO DO CAMPO,0.0
2025-09-07,OURO,0.0
2025-09-07,ORLEANS,0.0
2025-09-07,NOVO HORIZONTE,0.0
2025-09-07,NOVA VENEZA,0.0
2025-09-07,NOVA TRENTO,0.0
2025-09-07,NOVA ITABERABA,0.0
2025-09-07,NOVA ERECHIM,0.0
2025-09-07,NAVEGANTES,0.0
2025-09-07,PALMA SOLA,0.0
2025-09-07,MONDAÍ,0.0
2025-09-07,PONTE SERRADA,0.0
2025-09-07,PORTO UNIÃO,0.0
2025-09-07,SEARA,0.0
2025-09-07,SCHROEDER,0.0
2025-09-07,SAUDADES,0.0
2025-09-07,SANTO AMARO DA IMPERATRIZ,0.0
2025-09-07,SANTIAGO DO SUL,0.0
2025-09-07,SANTA TEREZINHA DO PROGRESSO,0.0
2025-09-07,SANTA TEREZINHA,0.0
2025-09-07,SANTA HELENA,0.0
2025-09-07,SALTO VELOSO,0.0
2025-09-07,SALTINHO,0.0
2025-09-07,SALETE,0.0
2025-09-07,PINHEIRO PRETO,0.0
2025-09-07,PORTO BELO,0.0
2025-09-07,ROMELÂNDIA,0.0
2025-09-07,RIQUEZA,0.0
2025-09-07,RIO NEGRINHO,0.0
2025-09-07,RIO DOS CEDROS,0.0
2025-09-07,RIO DO SUL,0.0
2025-09-07,RIO DO OESTE,0.0
2025-09-07,RANCHO QUEIMADO,0.0
2025-09-07,QUILOMBO,0.0
2025-09-07,PRINCESA,0.0
2025-09-07,PRESIDENTE NEREU,0.0
2025-09-07,PRESIDENTE CASTELLO BRANCO,0.0
2025-09-07,PRESIDENTE GETÚLIO,0.0
2025-09-07,POUSO REDONDO,0.0
2025-09-07,RODEIO,0.0
2025-09-07,BARRA VELHA,0.0
2025-09-07,LEOBERTO LEAL,0.0
2025-09-07,MAJOR VIEIRA,0.0
2025-09-07,ARVOREDO,0.0
2025-09-07,BALNEÁRIO PIÇARRAS,3.5489938602406217
2025-09-07,ARABUTÃ,0.0
2025-09-07,ALTO BELA VISTA,0.0
2025-09-07,BALNEÁRIO CAMBORIÚ,0.0
2025-09-07,BALNEÁRIO BARRA DO SUL,0.0
2025-09-07,ANITA GARIBALDI,0.0
2025-09-07,BALNEÁRIO GAIVOTA,0.0
2025-09-07,ARAQUARI,2.1996392591614975
2025-09-07,ARROIO TRINTA,0.0
2025-09-07,BANDEIRANTE,0.0
2025-09-07,ALFREDO WAGNER,0.0
2025-09-07,BARRA BONITA,0.0
2025-09-07,SANTA CECÍLIA,0.0
2025-09-07,ANITÁPOLIS,0.0
2025-09-07,ANTÔNIO CARLOS,0.0
2025-09-07,AURORA,0.0
2025-09-07,ARARANGUÁ,1.386231944328925
2025-09-07,ANCHIETA,0.0
2025-09-07,APIÚNA,0.0
2025-09-07,ASCURRA,0.0
2025-09-07,BALNEÁRIO RINCÃO,0.0
2025-09-07,ABELARDO LUZ,0.0
2025-09-21,ITAPOÁ,0.0
2025-09-21,BALNEÁRIO BARRA DO SUL,0.0
2025-09-21,ILHOTA,0.0
2025-09-21,ITUPORANGA,3.7461601858095452
2025-09-21,TIMBÉ DO SUL,0.0
2025-09-21,IBIRAMA,4.667444574095683
2025-09-21,TUNÁPOLIS,0.0
2025-09-21,IRATI,0.0
2025-09-21,HERVAL D'OESTE,0.0
2025-09-21,GUATAMBÚ,0.0
2025-09-21,ITÁ,0.0
2025-09-21,UNIÃO DO OESTE,0.0
2025-09-21,GUARUJÁ DO SUL,0.0
2025-09-21,GUARAMIRIM,0.0
2025-09-21,URUBICI,0.0
2025-09-21,GUARACIABA,8.965393580778196
2025-09-21,SÃO PEDRO DE ALCÂNTARA,0.0
2025-09-21,GUABIRUBA,0.0
2025-09-21,TAIÓ,0.0
2025-09-21,IBICARÉ,0.0
2025-09-21,IMARUÍ,0.0
2025-09-21,ITAPIRANGA,0.0
2025-09-21,AURORA,0.0
2025-09-21,TIGRINHOS,0.0
2025-09-21,IRANI,0.0
2025-09-21,IRINEÓPOLIS,0.0
2025-09-21,SÃO MARTINHO,0.0
2025-09-21,ALTO BELA VISTA,0.0
2025-09-21,MORRO GRANDE,0.0
2025-09-21,IRACEMINHA,0.0
2025-09-21,TIJUCAS,4.042527388123054
2025-09-21,ITAJAÍ,2.747545240049593
2025-09-21,TUBARÃO,0.0
2025-09-21,IPUMIRIM,0.0
2025-09-21,TANGARÁ,0.0
2025-09-21,TIMBÓ,0.0
2025-09-21,ITAPEMA,1.3115270108987895
2025-09-21,IPIRA,0.0
2025-09-21,IOMERÊ,0.0
2025-09-21,TREZE TÍLIAS,0.0
2025-09-21,INDAIAL,0.0
2025-09-21,TROMBUDO CENTRAL,0.0
2025-09-21,IMBUIA,0.0
2025-09-21,IMBITUBA,0.0
2025-09-21,IPUAÇU,0.0
2025-09-21,IPORÃ DO OESTE,0.0
2025-09-21,GOVERNADOR CELSO RAMOS,5.778342771293193
2025-09-21,GRAVATAL,0.0
2025-09-21,ZORTÉA,0.0
2025-09-21,CUNHATAÍ,0.0
2025-09-21,CUNHA PORÃ,0.0
2025-09-21,CRICIÚMA,0.0
2025-09-21,BALNEÁRIO PIÇARRAS,3.5489938602406217
2025-09-21,ÁGUA DOCE,0.0
2025-09-21,CORUPÁ,0.0
2025-09-21,CORREIA PINTO,0.0
2025-09-21,ÁGUAS DE CHAPECÓ,0.0
2025-09-21,CORONEL MARTINS,0.0
2025-09-21,CORONEL FREITAS,0.0
2025-09-21,VARGEM,0.0
2025-09-21,CORDILHEIRA ALTA,0.0
2025-09-21,ÁGUAS FRIAS,0.0
2025-09-21,CONCÓRDIA,0.0
2025-09-21,COCAL DO SUL,0.0
2025-09-21,ÁGUAS MORNAS,0.0
2025-09-21,CHAPECÓ,3.9816842524387814
2025-09-21,SANTA CECÍLIA,0.0
2025-09-21,CELSO RAMOS,0.0
2025-09-21,MIRIM DOCE,0.0
2025-09-21,CAÇADOR,4.048309830645706
2025-09-21,BALNEÁRIO RINCÃO,0.0
2025-09-21,ABELARDO LUZ,0.0
2025-09-21,AGROLÂNDIA,0.0
2025-09-21,CURITIBANOS,0.0
2025-09-21,DESCANSO,0.0
2025-09-21,XAXIM,0.0
2025-09-21,DIONÍSIO CERQUEIRA,6.671559143371805
2025-09-21,BALNEÁRIO CAMBORIÚ,0.0
2025-09-21,IÇARA,0.0
2025-09-21,VARGEM BONITA,0.0
2025-09-21,GASPAR,0.0
2025-09-21,TREVISO,0.0
2025-09-21,GARUVA,0.0
2025-09-21,GAROPABA,0.0
2025-09-21,MONTE CARLO,0.0
2025-09-21,VARGEÃO,0.0
2025-09-21,GALVÃO,0.0
2025-09-21,FRAIBURGO,0.0
2025-09-21,ALFREDO WAGNER,0.0
2025-09-21,URUSSANGA,0.0
2025-09-21,FORQUILHINHA,0.0
2025-09-21,FORMOSA DO SUL,0.0
2025-09-21,FLORIANÓPOLIS,16.196447230929987
2025-09-21,VIDEIRA,0.0
2025-09-21,FLOR DO SERTÃO,0.0
2025-09-21,BALNEÁRIO GAIVOTA,13.026770012375431
2025-09-21,XANXERÊ,0.0
2025-09-21,FAXINAL DOS GUEDES,0.0
2025-09-21,ERVAL VELHO,0.0
2025-09-21,XAVANTINA,0.0
2025-09-21,ENTRE RIOS,0.0
2025-09-21,TURVO,0.0
2025-09-21,DOUTOR PEDRINHO,0.0
2025-09-21,VIDAL RAMOS,0.0
2025-09-21,JABORÁ,0.0
2025-09-21,JARDINÓPOLIS,0.0
2025-09-21,ASCURRA,0.0
2025-09-21,PLANALTO ALEGRE,0.0
2025-09-21,PIRATUBA,0.0
2025-09-21,SANTO AMARO DA IMPERATRIZ,0.0
2025-09-21,PINHALZINHO,0.0
2025-09-21,PERITIBA,0.0
2025-09-21,SAUDADES,0.0
2025-09-21,PENHA,2.9940119760479043
2025-09-21,RIO DAS ANTAS,0.0
2025-09-21,PAULO LOPES,0.0
2025-09-21,SCHROEDER,0.0
2025-09-21,PASSOS MAIA,0.0
2025-09-21,PASSO DE TORRES,0.0
2025-09-21,PETROLÂNDIA,0.0
2025-09-21,PARAÍSO,0.0
2025-09-21,ARAQUARI,2.1996392591614975
2025-09-21,SEARA,0.0
2025-09-21,PAPANDUVA,0.0
2025-09-21,PALMITOS,0.0
2025-09-21,PALMA SOLA,0.0
2025-09-21,SERRA ALTA,0.0
2025-09-21,PALHOÇA,1.267759193367084
2025-09-21,PAIAL,0.0
2025-09-21,SOMBRIO,0.0
2025-09-21,OURO VERDE,0.0
2025-09-21,ANITÁPOLIS,0.0
2025-09-21,SANTIAGO DO SUL,0.0
2025-09-21,POMERODE,0.0
2025-09-21,ARABUTÃ,0.0
2025-09-21,PONTE ALTA,0.0
2025-09-21,ROMELÂNDIA,0.0
2025-09-21,RODEIO,0.0
2025-09-21,RIQUEZA,0.0
2025-09-21,RIO NEGRINHO,0.0
2025-09-21,SALETE,0.0
2025-09-21,RIO DOS CEDROS,0.0
2025-09-21,RIO DO SUL,0.0
2025-09-21,SALTINHO,0.0
2025-09-21,RIO DO OESTE,0.0
2025-09-21,APIÚNA,0.0
2025-09-21,RANCHO QUEIMADO,0.0
2025-09-21,SALTO VELOSO,0.0
2025-09-21,SUL BRASIL,0.0
2025-09-21,QUILOMBO,0.0
2025-09-21,ANTÔNIO CARLOS,0.0
2025-09-21,SANTA HELENA,0.0
2025-09-21,PRESIDENTE NEREU,0.0
2025-09-21,PRESIDENTE GETÚLIO,0.0
2025-09-21,PRESIDENTE CASTELLO BRANCO,0.0
2025-09-21,POUSO REDONDO,0.0
2025-09-21,SANTA TEREZINHA,0.0
2025-09-21,PORTO UNIÃO,0.0
2025-09-21,PORTO BELO,0.0
2025-09-21,ANITA GARIBALDI,0.0
2025-09-21,SANTA TEREZINHA DO PROGRESSO,0.0
2025-09-21,PONTE SERRADA,0.0
2025-09-21,PRINCESA,0.0
2025-09-21,SÃO JOAQUIM,0.0
2025-09-21,OURO,0.0
2025-09-21,ORLEANS,0.0
2025-09-21,LINDÓIA DO SUL,0.0
2025-09-21,SÃO JOÃO BATISTA,0.0
2025-09-21,LEOBERTO LEAL,0.0
2025-09-21,MAJOR VIEIRA,0.0
2025-09-21,LAURO MÜLLER,0.0
2025-09-21,ANCHIETA,0.0
2025-09-21,SÃO JOÃO DO ITAPERIÚ,0.0
2025-09-21,LAURENTINO,0.0
2025-09-21,SIDERÓPOLIS,0.0
2025-09-21,LAJEADO GRANDE,0.0
2025-09-21,ARVOREDO,0.0
2025-09-21,LAGUNA,0.0
2025-09-21,SÃO JOÃO DO OESTE,0.0
2025-09-21,LAGES,0.0
2025-09-21,LACERDÓPOLIS,0.0
2025-09-21,SÃO LOURENÇO DO OESTE,0.0
2025-09-21,JUPIÁ,0.0
2025-09-21,JOSÉ BOITEUX,0.0
2025-09-21,JOINVILLE,0.4854533891928367
2025-09-21,SÃO LUDGERO,0.0
2025-09-21,JOAÇABA,0.0
2025-09-21,SÃO MIGUEL DA BOA VISTA,0.0
2025-09-21,JARAGUÁ DO SUL,0.0
2025-09-21,SÃO MIGUEL DO OESTE,0.0
2025-09-21,JAGUARUNA,0.0
2025-09-21,SÃO JOSÉ DO CEDRO,0.0
2025-09-21,LONTRAS,0.0
2025-09-21,OTACÍLIO COSTA,0.0
2025-09-21,LUIZ ALVES,0.0
2025-09-21,SÃO BENTO DO SUL,0.0
2025-09-21,NOVO HORIZONTE,0.0
2025-09-21,NOVA VENEZA,0.0
2025-09-21,ARARANGUÁ,0.0
2025-09-21,NOVA TRENTO,0.0
2025-09-21,SÃO BERNARDINO,0.0
2025-09-21,NOVA ITABERABA,0.0
2025-09-21,NOVA ERECHIM,0.0
2025-09-21,NAVEGANTES,0.0
2025-09-21,SÃO BONIFÁCIO,0.0
2025-09-21,MORRO DA FUMAÇA,0.0
2025-09-21,MONDAÍ,0.0
2025-09-21,RIO DO CAMPO,0.0
2025-09-21,SÃO CARLOS,0.0
2025-09-21,MASSARANDUBA,0.0
2025-09-21,SÃO DOMINGOS,0.0
2025-09-21,MAREMA,0.0
2025-09-21,SANGÃO,0.0
2025-09-21,MARAVILHA,0.0
2025-09-21,ARROIO TRINTA,0.0
2025-09-21,SÃO FRANCISCO DO SUL,0.0
2025-09-21,MARACAJÁ,0.0
2025-09-21,MAJOR GERCINO,0.0
2025-09-21,MAFRA,0.0
2025-09-21,SÃO JOSÉ,3.8272983796610407
2025-09-21,LUZERNA,0.0
2025-09-21,MODELO,0.0
2025-09-21,CAXAMBU DO SUL,0.0
2025-09-21,PINHEIRO PRETO,0.0
2025-09-21,BALNEÁRIO ARROIO DO SILVA,0.0
2025-09-21,CAMPOS NOVOS,0.0
2025-09-21,CHAPADÃO DO LAGEADO,0.0
2025-09-21,CATANDUVAS,0.0
2025-09-21,BOM RETIRO,0.0
2025-09-21,BENEDITO NOVO,0.0
2025-09-21,BRUSQUE,0.0
2025-09-21,CAPINZAL,0.0
2025-09-21,BOM JESUS DO OESTE,0.0
2025-09-21,CAPÃO ALTO,0.0
2025-09-21,CAMPO ERÊ,0.0
2025-09-21,ABDON BATISTA,0.0
2025-09-21,BIGUAÇU,5.087569795098127
2025-09-21,VITOR MEIRELES,0.0
2025-09-21,CAIBI,0.0
2025-09-21,GRÃO-PARÁ,0.0
2025-09-21,CAMPO ALEGRE,0.0
2025-09-21,BANDEIRANTE,0.0
2025-09-21,BARRA BONITA,0.0
2025-09-21,BOM JESUS,0.0
2025-09-21,BLUMENAU,0.2752243078108659
2025-09-21,BRAÇO DO TROMBUDO,0.0
2025-09-21,BOM JARDIM DA SERRA,0.0
2025-09-21,ERMO,0.0
2025-09-21,MACIEIRA,0.0
2025-09-21,CAMBORIÚ,2.674583433630212
2025-09-21,BRAÇO DO NORTE,0.0
2025-09-21,BARRA VELHA,0.0
2025-09-21,CANOINHAS,0.0
2025-09-21,CANELINHA,0.0
2025-09-21,DONA EMMA,0.0
2025-09-21,CAPIVARI DE BAIXO,0.0
2025-09-21,AGRONÔMICA,0.0
2025-09-21,BOTUVERÁ,0.0
2025-09-21,JACINTO MACHADO,0.0
2025-09-21,BOMBINHAS,28.669724770642205
2025-09-21,BELMONTE,0.0
2025-09-21,ARMAZÉM,0.0
2025-09-28,SÃO JOÃO DO OESTE,0.0
2025-09-28,CAIBI,0.0
2025-09-28,LAGES,0.0
2025-09-28,ITAPEMA,1.3115270108987895
2025-09-28,LACERDÓPOLIS,0.0
2025-09-28,MORRO GRANDE,0.0
2025-09-28,ITAJAÍ,2.747545240049593
2025-09-28,TANGARÁ,0.0
2025-09-28,IRINEÓPOLIS,0.0
2025-09-28,IRATI,0.0
2025-09-28,BRAÇO DO TROMBUDO,0.0
2025-09-28,IRANI,0.0
2025-09-28,BANDEIRANTE,0.0
2025-09-28,AURORA,0.0
2025-09-28,LAGUNA,0.0
2025-09-28,ARVOREDO,0.0
2025-09-28,ITAPIRANGA,0.0
2025-09-28,JOAÇABA,0.0
2025-09-28,ITAPOÁ,0.0
2025-09-28,SÃO MIGUEL DA BOA VISTA,0.0
2025-09-28,JARDINÓPOLIS,0.0
2025-09-28,SÃO LUDGERO,0.0
2025-09-28,JOINVILLE,0.3236355927952244
2025-09-28,JARAGUÁ DO SUL,1.034639738443074
2025-09-28,SÃO MIGUEL DO OESTE,0.0
2025-09-28,JOSÉ BOITEUX,0.0
2025-09-28,BRUSQUE,0.7058358508145346
2025-09-28,SÃO LOURENÇO DO OESTE,0.0
2025-09-28,JABORÁ,0.0
2025-09-28,ASCURRA,0.0
2025-09-28,JUPIÁ,0.0
2025-09-28,SÃO JOAQUIM,0.0
2025-09-28,IÇARA,0.0
2025-09-28,SÃO PEDRO DE ALCÂNTARA,0.0
2025-09-28,ITÁ,14.158289678606824
2025-09-28,ITUPORANGA,0.0
2025-09-28,BRAÇO DO NORTE,0.0
2025-09-28,CHAPADÃO DO LAGEADO,0.0
2025-09-28,TAIÓ,0.0
2025-09-28,JAGUARUNA,0.0
2025-09-28,IPORÃ DO OESTE,0.0
2025-09-28,CAMBORIÚ,3.5661112448402825
2025-09-28,URUBICI,0.0
2025-09-28,GUARACIABA,8.965393580778196
2025-09-28,GUABIRUBA,0.0
2025-09-28,CAMPOS NOVOS,0.0
2025-09-28,URUSSANGA,0.0
2025-09-28,GRAVATAL,0.0
2025-09-28,GOVERNADOR CELSO RAMOS,11.556685542586386
2025-09-28,BALNEÁRIO CAMBORIÚ,0.0
2025-09-28,MONTE CARLO,0.0
2025-09-28,GASPAR,0.0
2025-09-28,VARGEM BONITA,0.0
2025-09-28,GARUVA,0.0
2025-09-28,TREVISO,0.0
2025-09-28,GAROPABA,0.0
2025-09-28,CANELINHA,0.0
2025-09-28,ALFREDO WAGNER,0.0
2025-09-28,GALVÃO,0.0
2025-09-28,VARGEÃO,0.0
2025-09-28,FRAIBURGO,0.0
2025-09-28,FORQUILHINHA,0.0
2025-09-28,BALNEÁRIO ARROIO DO SILVA,0.0
2025-09-28,VIDAL RAMOS,0.0
2025-09-28,FORMOSA DO SUL,0.0
2025-09-28,VITOR MEIRELES,0.0
2025-09-28,FLORIANÓPOLIS,11.668408220132358
2025-09-28,GUARAMIRIM,0.0
2025-09-28,BOM RETIRO,0.0
2025-09-28,GUARUJÁ DO SUL,0.0
2025-09-28,UNIÃO DO OESTE,0.0
2025-09-28,IRACEMINHA,0.0
2025-09-28,SÃO MARTINHO,0.0
2025-09-28,TIJUCAS,2.021263694061527
2025-09-28,IPUMIRIM,0.0
2025-09-28,IPUAÇU,0.0
2025-09-28,SIDERÓPOLIS,0.0
2025-09-28,TIMBÓ,0.0
2025-09-28,IPIRA,0.0
2025-09-28,IOMERÊ,0.0
2025-09-28,TREZE TÍLIAS,0.0
2025-09-28,INDAIAL,0.0
2025-09-28,CAMPO ALEGRE,0.0
2025-09-28,ALTO BELA VISTA,0.0
2025-09-28,TROMBUDO CENTRAL,0.0
2025-09-28,IMBITUBA,0.0
2025-09-28,TUBARÃO,0.0
2025-09-28,IMARUÍ,0.0
2025-09-28,BALNEÁRIO BARRA DO SUL,0.0
2025-09-28,ILHOTA,0.0
2025-09-28,IBIRAMA,0.0
2025-09-28,CAMPO ERÊ,0.0
2025-09-28,TIMBÉ DO SUL,0.0
2025-09-28,TUNÁPOLIS,0.0
2025-09-28,IBICARÉ,0.0
2025-09-28,HERVAL D'OESTE,0.0
2025-09-28,GUATAMBÚ,0.0
2025-09-28,IMBUIA,0.0
2025-09-28,LAJEADO GRANDE,0.0
2025-09-28,CATANDUVAS,0.0
2025-09-28,SÃO JOÃO DO ITAPERIÚ,0.0
2025-09-28,SANTA TEREZINHA DO PROGRESSO,0.0
2025-09-28,PONTE SERRADA,0.0
2025-09-28,BENEDITO NOVO,0.0
2025-09-28,PONTE ALTA,0.0
2025-09-28,POMERODE,0.0
2025-09-28,ARABUTÃ,0.0
2025-09-28,SANTIAGO DO SUL,0.0
2025-09-28,PLANALTO ALEGRE,0.0
2025-09-28,PIRATUBA,0.0
2025-09-28,SANTO AMARO DA IMPERATRIZ,0.0
2025-09-28,PINHALZINHO,0.0
2025-09-28,BARRA BONITA,0.0
2025-09-28,PERITIBA,0.0
2025-09-28,BIGUAÇU,3.8156773463235947
2025-09-28,SAUDADES,0.0
2025-09-28,PENHA,2.9940119760479043
2025-09-28,PAULO LOPES,0.0
2025-09-28,PETROLÂNDIA,0.0
2025-09-28,RIO DAS ANTAS,0.0
2025-09-28,SCHROEDER,0.0
2025-09-28,PASSOS MAIA,0.0
